"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"162","Cytokine Receptor Binding (GO:0005126)","3/100",0.211627675374313,0.43385611424385,0,0,1.9291483354127,2.99582614459469,"TGFB2;VEGFD;IL6ST"
"163","BMP Binding (GO:0036122)","1/15",0.213166298905938,0.43385611424385,0,0,4.44597649186257,6.87206882296482,"GREM2"
"164","Transmembrane Receptor Protein Serine/Threonine Kinase Activity (GO:0004675)","1/15",0.213166298905938,0.43385611424385,0,0,4.44597649186257,6.87206882296482,"LTBP1"
"165","Acidic Amino Acid Transmembrane Transporter Activity (GO:0015172)","1/15",0.213166298905938,0.43385611424385,0,0,4.44597649186257,6.87206882296482,"SLC1A5"
"166","Oxidoreductase Activity, Acting On NAD(P)H, Quinone Or Similar Compound As Acceptor (GO:0016655)","1/15",0.213166298905938,0.43385611424385,0,0,4.44597649186257,6.87206882296482,"AKR1C1"
"167","Peptidoglycan Binding (GO:0042834)","1/15",0.213166298905938,0.43385611424385,0,0,4.44597649186257,6.87206882296482,"REG3G"
"168","Potassium Ion Leak Channel Activity (GO:0022841)","1/15",0.213166298905938,0.43385611424385,0,0,4.44597649186257,6.87206882296482,"KCNK6"
"169","Protein Phosphatase Activator Activity (GO:0072542)","1/15",0.213166298905938,0.43385611424385,0,0,4.44597649186257,6.87206882296482,"CALM2"
"170","Ephrin Receptor Activity (GO:0005003)","1/15",0.213166298905938,0.43385611424385,0,0,4.44597649186257,6.87206882296482,"EPHB1"
"171","GTP Binding (GO:0005525)","5/201",0.214957683028165,0.434013187645836,0,0,1.59332482993197,2.44944071634131,"TUBA1B;RAB31;RHOJ;RAB38;RHOB"
"172","Metalloendopeptidase Activity (GO:0004222)","3/101",0.215752220448219,0.434013187645836,0,0,1.90936565709086,2.92825025152959,"MMP11;MMP23B;ADAM12"
"173","Purine Ribonucleoside Triphosphate Binding (GO:0035639)","10/476",0.225298329385145,0.436166741206959,0,0,1.34326375976849,2.00190607309229,"ZAP70;TUBA1B;RRM1;RAB31;CDK6;RHOJ;ATP1A3;RAB38;NLRP1;RHOB"
"174","3',5'-Cyclic-Nucleotide Phosphodiesterase Activity (GO:0004114)","1/16",0.225646955711115,0.436166741206959,0,0,4.14936708860759,6.17750985446419,"PDE5A"
"175","Syntaxin-1 Binding (GO:0017075)","1/16",0.225646955711115,0.436166741206959,0,0,4.14936708860759,6.17750985446419,"SYT1"
"176","Ubiquitin-Dependent Protein Binding (GO:0140036)","1/16",0.225646955711115,0.436166741206959,0,0,4.14936708860759,6.17750985446419,"SQSTM1"
"177","Ubiquitin-Protein Transferase Activator Activity (GO:0097027)","1/16",0.225646955711115,0.436166741206959,0,0,4.14936708860759,6.17750985446419,"CDC20"
"178","Ionotropic Glutamate Receptor Activity (GO:0004970)","1/16",0.225646955711115,0.436166741206959,0,0,4.14936708860759,6.17750985446419,"GRIK1"
"179","Wnt Receptor Activity (GO:0042813)","1/16",0.225646955711115,0.436166741206959,0,0,4.14936708860759,6.17750985446419,"NID1"
"180","RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977)","23/1225",0.228402018451632,0.436663689691908,0,0,1.20282239351647,1.77614523830189,"OSR2;TFAP2B;IRX2;FOXD1;EBF1;EBF2;PAX3;PAX6;AEBP1;ASCL1;NR3C1;ZFHX4;NPAS3;SOX3;KLF6;SALL1;LHX1;HAND2;HOXC5;NFE2L3;SOX7;PITX1;ATF3"
"181","Metalloexopeptidase Activity (GO:0008235)","2/57",0.228428115127848,0.436663689691908,0,0,2.26585858585859,3.34561659038873,"CXCR4;AEBP1"
"182","Histone Acetyltransferase Binding (GO:0035035)","1/17",0.237930260446025,0.436902455077627,0,0,3.88983386075949,5.58493660345928,"PAX6"
"183","DNA Binding, Bending (GO:0008301)","1/17",0.237930260446025,0.436902455077627,0,0,3.88983386075949,5.58493660345928,"FOXD1"
"184","Phosphatase Activator Activity (GO:0019211)","1/17",0.237930260446025,0.436902455077627,0,0,3.88983386075949,5.58493660345928,"CALM2"
"185","Phosphatidylcholine Transporter Activity (GO:0008525)","1/17",0.237930260446025,0.436902455077627,0,0,3.88983386075949,5.58493660345928,"PLTP"
"186","Calcium-Release Channel Activity (GO:0015278)","1/17",0.237930260446025,0.436902455077627,0,0,3.88983386075949,5.58493660345928,"CLU"
"187","Carboxylic Acid Binding (GO:0031406)","1/17",0.237930260446025,0.436902455077627,0,0,3.88983386075949,5.58493660345928,"AKR1C1"
"188","Chemokine Binding (GO:0019956)","1/17",0.237930260446025,0.436902455077627,0,0,3.88983386075949,5.58493660345928,"CXCR4"
"189","Carboxylic Acid Transmembrane Transporter Activity (GO:0046943)","2/59",0.240157093761751,0.436902455077627,0,0,2.18613199665831,3.11843424738807,"SLC1A5;SLC16A3"
"190","GTPase Activity (GO:0003924)","6/265",0.244947073826473,0.436902455077627,0,0,1.44687084880011,2.03533220157193,"TUBA1B;RAB31;RHOJ;RAB38;GNG11;RHOB"
"191","Glutamate Receptor Binding (GO:0035254)","1/18",0.25001932400396,0.436902455077627,0,0,3.6608339538347,5.07471051025358,"SQSTM1"
"192","Transforming Growth Factor Beta Receptor Binding (GO:0005160)","1/18",0.25001932400396,0.436902455077627,0,0,3.6608339538347,5.07471051025358,"TGFB2"
"193","Histone Deacetylase Activity (GO:0004407)","1/18",0.25001932400396,0.436902455077627,0,0,3.6608339538347,5.07471051025358,"HDAC9"
"194","Hormone Receptor Binding (GO:0051427)","1/18",0.25001932400396,0.436902455077627,0,0,3.6608339538347,5.07471051025358,"NPPC"
"195","Leak Channel Activity (GO:0022840)","1/18",0.25001932400396,0.436902455077627,0,0,3.6608339538347,5.07471051025358,"KCNK6"
"196","Oxidoreductase Activity, Acting On The CH-CH Group Of Donors, NAD Or NADP As Acceptor (GO:0016628)","1/18",0.25001932400396,0.436902455077627,0,0,3.6608339538347,5.07471051025358,"PTGR1"
"197","Ankyrin Binding (GO:0030506)","1/18",0.25001932400396,0.436902455077627,0,0,3.6608339538347,5.07471051025358,"SLC8A1"
"198","Aspartic-Type Endopeptidase Activity (GO:0004190)","1/18",0.25001932400396,0.436902455077627,0,0,3.6608339538347,5.07471051025358,"BACE2"
"199","Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111)","6/270",0.258134251342117,0.442333438084239,0,0,1.41910260157849,1.92185585033522,"TUBA1B;RAB31;RHOJ;RAB38;GNG11;RHOB"
"200","DNA Polymerase Binding (GO:0070182)","1/19",0.261917208352307,0.442333438084239,0,0,3.45727848101266,4.63180871840915,"FANCD2"
"201","Microtubule Plus-End Binding (GO:0051010)","1/19",0.261917208352307,0.442333438084239,0,0,3.45727848101266,4.63180871840915,"DST"
"202","RNA Cap Binding (GO:0000339)","1/19",0.261917208352307,0.442333438084239,0,0,3.45727848101266,4.63180871840915,"IFIT5"
"203","Alcohol Dehydrogenase (NADP+) Activity (GO:0008106)","1/19",0.261917208352307,0.442333438084239,0,0,3.45727848101266,4.63180871840915,"AKR1C1"
"204","Chemokine Receptor Activity (GO:0004950)","1/19",0.261917208352307,0.442333438084239,0,0,3.45727848101266,4.63180871840915,"CXCR4"
"205","Endopeptidase Inhibitor Activity (GO:0004866)","3/112",0.262076169963205,0.442333438084239,0,0,1.71571320049085,2.29754601961264,"PRNP;PRKAA2;THBS1"
"206","WW Domain Binding (GO:0050699)","1/20",0.273626927443573,0.457366748287326,0,0,3.27514990006662,4.24456046785309,"PMEPA1"
"207","Cysteine-Type Endopeptidase Activator Activity Involved In Apoptotic Process (GO:0008656)","1/20",0.273626927443573,0.457366748287326,0,0,3.27514990006662,4.24456046785309,"NLRP1"
"208","Neurotransmitter Receptor Activity Involved In Regulation Of Postsynaptic Membrane Potential (GO:0099529)","1/21",0.285151447787588,0.469820956830978,0,0,3.11123417721519,3.90377393033247,"GRIK1"
"209","Cyclic Nucleotide Binding (GO:0030551)","1/21",0.285151447787588,0.469820956830978,0,0,3.11123417721519,3.90377393033247,"PDE5A"
"210","Ephrin Receptor Binding (GO:0046875)","1/21",0.285151447787588,0.469820956830978,0,0,3.11123417721519,3.90377393033247,"EFNA5"
"211","Steroid Dehydrogenase Activity, Acting On The CH-OH Group Of Donors, NAD Or NADP As Acceptor (GO:0033764)","1/22",0.29649368938799,0.474938965408539,0,0,2.9629294755877,3.60212030901926,"AKR1C1"
"212","Peptidase Activator Activity Involved In Apoptotic Process (GO:0016505)","1/22",0.29649368938799,0.474938965408539,0,0,2.9629294755877,3.60212030901926,"NLRP1"
"213","bHLH Transcription Factor Binding (GO:0043425)","1/22",0.29649368938799,0.474938965408539,0,0,2.9629294755877,3.60212030901926,"FHL2"
"214","Cysteine-Type Endopeptidase Inhibitor Activity (GO:0004869)","1/22",0.29649368938799,0.474938965408539,0,0,2.9629294755877,3.60212030901926,"PRKAA2"
"215","Single-Stranded DNA Helicase Activity (GO:0017116)","1/22",0.29649368938799,0.474938965408539,0,0,2.9629294755877,3.60212030901926,"MCM8"
"216","Fibroblast Growth Factor Receptor Binding (GO:0005104)","1/22",0.29649368938799,0.474938965408539,0,0,2.9629294755877,3.60212030901926,"FGF18"
"217","Mitogen-Activated Protein Kinase Binding (GO:0051019)","1/23",0.307656526216231,0.483859809412799,0,0,2.82810701956272,3.33369136791256,"DUSP1"
"218","Alpha-Actinin Binding (GO:0051393)","1/23",0.307656526216231,0.483859809412799,0,0,2.82810701956272,3.33369136791256,"TTN"
"219","Phospholipid Transfer Activity (GO:0120014)","1/23",0.307656526216231,0.483859809412799,0,0,2.82810701956272,3.33369136791256,"PLTP"
"220","Disordered Domain Specific Binding (GO:0097718)","1/23",0.307656526216231,0.483859809412799,0,0,2.82810701956272,3.33369136791256,"HSPA2"
"221","SUMO Transferase Activity (GO:0019789)","1/24",0.318642787150195,0.49662344303589,0,0,2.70500825536599,3.09367626594562,"HDAC9"
"222","Nuclear Localization Sequence Binding (GO:0008139)","1/24",0.318642787150195,0.49662344303589,0,0,2.70500825536599,3.09367626594562,"NFKBIA"
"223","RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978)","20/1122",0.325969899279728,0.505764955833121,0,0,1.13543175249164,1.27276249020911,"TFAP2B;IRX2;FOXD1;EBF1;EBF2;PAX3;PAX6;ASCL1;NR3C1;ZFHX4;SOX3;KLF6;SALL1;HAND2;HOXC5;NFE2L3;SOX7;PITX1;ATF3;NEUROG2"
"224","poly(A) Binding (GO:0008143)","1/25",0.329455256603366,0.508890708860557,0,0,2.59216772151899,2.87812199360869,"RBMS1"
"225","Ubiquitin-Like Protein Transferase Activity (GO:0019787)","5/240",0.332369242868054,0.511110035699319,0,0,1.32624113475177,1.46086621555124,"RNF213;DTX3L;FBXO2;UBE2T;HDAC9"
"226","Protein Tyrosine Phosphatase Activity (GO:0004725)","2/76",0.339750694902031,0.511623693998786,0,0,1.68245388245388,1.81628161550998,"DUSP1;DUSP6"
"227","Inward Rectifier Potassium Channel Activity (GO:0005242)","1/26",0.340096675201505,0.511623693998786,0,0,2.48835443037975,2.68375336519992,"KCNK6"
"228","NF-kappaB Binding (GO:0051059)","1/26",0.340096675201505,0.511623693998786,0,0,2.48835443037975,2.68375336519992,"NFKBIA"
"229","Neuropeptide Activity (GO:0160041)","1/26",0.340096675201505,0.511623693998786,0,0,2.48835443037975,2.68375336519992,"NPY"
"230","Neuropeptide Hormone Activity (GO:0005184)","1/26",0.340096675201505,0.511623693998786,0,0,2.48835443037975,2.68375336519992,"NPY"
"231","Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, NAD(P)H As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016709)","1/27",0.350569740482868,0.520588541661255,0,0,2.39252677702045,2.50783608368445,"CYP26A1"
"232","Palmitoyltransferase Activity (GO:0016409)","1/27",0.350569740482868,0.520588541661255,0,0,2.39252677702045,2.50783608368445,"LRAT"
"233","Protein Phosphatase Inhibitor Activity (GO:0004864)","1/27",0.350569740482868,0.520588541661255,0,0,2.39252677702045,2.50783608368445,"PPP1R1A"
"234","Potassium Channel Activity (GO:0005267)","2/79",0.357019511124398,0.52685012333865,0,0,1.6166563595135,1.66509921785427,"KCNK6;GRIK1"
"235","Protein Homodimerization Activity (GO:0042803)","12/662",0.358863291906702,0.52685012333865,0,0,1.1520605296343,1.18064748946517,"TFAP2B;NTRK2;TGFB2;HMGCS1;S100A16;HSPB8;HAND2;S100A13;CASQ2;GYG1;THBS1;ATF3"
"236","Monocarboxylic Acid Binding (GO:0033293)","1/28",0.360877107604798,0.52685012333865,0,0,2.30379746835443,2.34807138907746,"CYP26A1"
"237","Dicarboxylic Acid Transmembrane Transporter Activity (GO:0005310)","1/28",0.360877107604798,0.52685012333865,0,0,2.30379746835443,2.34807138907746,"SLC1A5"
"238","Ubiquitin Binding (GO:0043130)","2/80",0.362740314644053,0.52734516330606,0,0,1.5958485958486,1.61829913334651,"CXCR4;SQSTM1"
"239","Metallocarboxypeptidase Activity (GO:0004181)","1/29",0.371021389961919,0.534889170528433,0,0,2.22140596745027,2.2025141606881,"AEBP1"
"240","Aminopeptidase Activity (GO:0004177)","1/29",0.371021389961919,0.534889170528433,0,0,2.22140596745027,2.2025141606881,"CXCR4"
"241","Receptor Antagonist Activity (GO:0048019)","1/30",0.381005159840619,0.544742914482868,0,0,2.14469663902226,2.06950863861211,"DKK3"
"242","Retinoid Binding (GO:0005501)","1/30",0.381005159840619,0.544742914482868,0,0,2.14469663902226,2.06950863861211,"CYP26A1"
"243","O-acyltransferase Activity (GO:0008374)","1/31",0.390830949136151,0.551949013882074,0,0,2.07310126582278,1.9476375247493,"LRAT"
"244","SH2 Domain Binding (GO:0042169)","1/31",0.390830949136151,0.551949013882074,0,0,2.07310126582278,1.9476375247493,"SQSTM1"
"245","Poly-Purine Tract Binding (GO:0070717)","1/31",0.390830949136151,0.551949013882074,0,0,2.07310126582278,1.9476375247493,"RBMS1"
"246","Ubiquitin Conjugating Enzyme Activity (GO:0061631)","1/32",0.400501249893038,0.558763840576577,0,0,2.00612494895876,1.83568134673822,"UBE2T"
"247","Ubiquitin-Like Protein Peptidase Activity (GO:0019783)","1/32",0.400501249893038,0.558763840576577,0,0,2.00612494895876,1.83568134673822,"USP18"
"248","Monocarboxylic Acid Transmembrane Transporter Activity (GO:0008028)","1/32",0.400501249893038,0.558763840576577,0,0,2.00612494895876,1.83568134673822,"SLC16A3"
"249","Frizzled Binding (GO:0005109)","1/33",0.410018514990012,0.567465624746177,0,0,1.94333465189873,1.73258576465174,"WNT5A"
"250","DNA Secondary Structure Binding (GO:0000217)","1/33",0.410018514990012,0.567465624746177,0,0,1.94333465189873,1.73258576465174,"HAND2"
"251","Transcription Coactivator Binding (GO:0001223)","1/34",0.419385158703461,0.571288444533061,0,0,1.8843498273878,1.63743508059381,"HAND2"
"252","Transmitter-Gated Monoatomic Ion Channel Activity Involved In Regulation Of Postsynaptic Membrane Potential (GO:1904315)","1/34",0.419385158703461,0.571288444533061,0,0,1.8843498273878,1.63743508059381,"GRIK1"
"253","MHC Protein Binding (GO:0042287)","1/34",0.419385158703461,0.571288444533061,0,0,1.8843498273878,1.63743508059381,"TAPBP"
"254","Sodium Ion Transmembrane Transporter Activity (GO:0015081)","1/34",0.419385158703461,0.571288444533061,0,0,1.8843498273878,1.63743508059381,"SLC8A1"
"255","Ubiquitin-Like Protein Conjugating Enzyme Activity (GO:0061650)","1/35",0.428603557329233,0.574793917968661,0,0,1.82883469843634,1.54943062968927,"UBE2T"
"256","Ion Channel Inhibitor Activity (GO:0008200)","1/35",0.428603557329233,0.574793917968661,0,0,1.82883469843634,1.54943062968927,"CALM2"
"257","Hsp90 Protein Binding (GO:0051879)","1/35",0.428603557329233,0.574793917968661,0,0,1.82883469843634,1.54943062968927,"NR3C1"
"258","Core Promoter Sequence-Specific DNA Binding (GO:0001046)","1/35",0.428603557329233,0.574793917968661,0,0,1.82883469843634,1.54943062968927,"NR3C1"
"259","mRNA 3'-UTR Binding (GO:0003730)","2/93",0.43509209149943,0.577652067882473,0,0,1.36696319553462,1.13758344372994,"CELF2;RBMS1"
"260","Transition Metal Ion Binding (GO:0046914)","8/456",0.435785898988098,0.577652067882473,0,0,1.11159269533056,0.923293576557442,"PRNP;CSRP1;SCD;MMP23B;S100A13;ADCY2;GYG1;MYT1"
"261","Non-Membrane Spanning Protein Tyrosine Kinase Activity (GO:0004715)","1/36",0.437676049781908,0.577652067882473,0,0,1.77649186256781,1.46787304257242,"ZAP70"
"262","Amino Acid Binding (GO:0016597)","1/36",0.437676049781908,0.577652067882473,0,0,1.77649186256781,1.46787304257242,"SESN3"
"263","Endopeptidase Activity (GO:0004175)","6/335",0.439082352176562,0.577652067882473,0,0,1.13492117788485,0.934117636707911,"MMP11;BACE2;MMP23B;ADAM12;USP18;CTSB"
"264","Oxidoreductase Activity, Acting On The CH-OH Group Of Donors, NAD Or NADP As Acceptor (GO:0016616)","2/95",0.445838328454776,0.580922213133817,0,0,1.33742959549411,1.08037413591538,"AKR1C1;PTGR1"
"265","Peptidase Inhibitor Activity (GO:0030414)","1/37",0.446604938420796,0.580922213133817,0,0,1.72705696202532,1.39214759890418,"THBS1"
"266","Sodium Channel Activity (GO:0005272)","1/37",0.446604938420796,0.580922213133817,0,0,1.72705696202532,1.39214759890418,"GRIK1"
"267","Growth Factor Receptor Binding (GO:0070851)","2/96",0.451168628712899,0.582478901248742,0,0,1.32313407632557,1.05310108047474,"VEGFD;IL6ST"
"268","Hexosyltransferase Activity (GO:0016758)","2/96",0.451168628712899,0.582478901248742,0,0,1.32313407632557,1.05310108047474,"HAS2;GYG1"
"269","ATP Binding (GO:0005524)","5/279",0.454251192956983,0.583577041381099,0,0,1.13518856447689,0.895782910300241,"ZAP70;RRM1;CDK6;ATP1A3;NLRP1"
"270","Carboxypeptidase Activity (GO:0004180)","1/38",0.455392488939008,0.583577041381099,0,0,1.6802942182689,1.3217120704109,"AEBP1"
"271","Tau Protein Binding (GO:0048156)","1/39",0.464040931823361,0.584152088174771,0,0,1.6359926715523,1.25608656872044,"CLU"
"272","Pentosyltransferase Activity (GO:0016763)","1/39",0.464040931823361,0.584152088174771,0,0,1.6359926715523,1.25608656872044,"UPP1"
"273","Phosphotyrosine Residue Binding (GO:0001784)","1/39",0.464040931823361,0.584152088174771,0,0,1.6359926715523,1.25608656872044,"ZAP70"
"274","Transcription Coregulator Binding (GO:0001221)","2/99",0.466983061383187,0.584152088174771,0,0,1.28201603665521,0.976206871061339,"HAND2;PAX6"
"275","Histone Deacetylase Binding (GO:0042826)","2/99",0.466983061383187,0.584152088174771,0,0,1.28201603665521,0.976206871061339,"ANKRD1;HDAC9"
"276","Protein Tyrosine Kinase Activity (GO:0004713)","2/99",0.466983061383187,0.584152088174771,0,0,1.28201603665521,0.976206871061339,"ZAP70;TTN"
"277","Transmitter-Gated Monoatomic Ion Channel Activity (GO:0022824)","1/40",0.4725524621979,0.584152088174771,0,0,1.59396299902629,1.19484503615498,"GRIK1"
"278","Acetylglucosaminyltransferase Activity (GO:0008375)","1/40",0.4725524621979,0.584152088174771,0,0,1.59396299902629,1.19484503615498,"MFNG"
"279","DNA Binding (GO:0003677)","14/846",0.473121157046719,0.584152088174771,0,0,1.04687896674283,0.783488173100735,"OSR2;TFAP2B;IRX2;FOXD1;MCM8;IFIT5;PAX3;PAX6;SOX3;CDC45;ANKRD1;RBMS1;NLRP1;PHF19"
"280","DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)","6/348",0.475247038966642,0.584152088174771,0,0,1.09104755457776,0.811652672992702,"OSR2;TFAP2B;KLF6;HAND2;NR3C1;ATF3"
"281","Transcription Regulatory Region Nucleic Acid Binding (GO:0001067)","4/224",0.475792588622649,0.584152088174771,0,0,1.1305837932036,0.839767407406666,"HAND2;PAX6;SOX7;ATF3"
"282","Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987)","18/1098",0.476100834870767,0.584152088174771,0,0,1.03695652173913,0.769551990431769,"TFAP2B;IRX2;FOXD1;EBF1;EBF2;PAX3;PAX6;ASCL1;NR3C1;ZFHX4;SOX3;KLF6;SALL1;HOXC5;NFE2L3;SOX7;PITX1;ATF3"
"283","Neutral L-amino Acid Transmembrane Transporter Activity (GO:0015175)","1/41",0.480929240884971,0.585920835726056,0,0,1.55403481012658,1.13760807121759,"SLC1A5"
"284","Signal Sequence Binding (GO:0005048)","1/41",0.480929240884971,0.585920835726056,0,0,1.55403481012658,1.13760807121759,"NFKBIA"
"285","Lipase Activity (GO:0016298)","1/42",0.489173394420703,0.591797183460012,0,0,1.51605433775857,1.08403685959013,"SMPD3"
"286","Endopeptidase Regulator Activity (GO:0061135)","1/42",0.489173394420703,0.591797183460012,0,0,1.51605433775857,1.08403685959013,"THBS1"
"287","Single-Stranded RNA Binding (GO:0003727)","1/43",0.497287016143787,0.596669520667249,0,0,1.47988245931284,1.03382801250206,"IFIT5"
"288","Monoatomic Cation Channel Activity (GO:0005261)","2/105",0.497784289626058,0.596669520667249,0,0,1.2069656341501,0.841965284912356,"UNC80;CLU"
"289","Kinase Activity (GO:0016301)","2/106",0.502806796991775,0.596669520667249,0,0,1.19529914529915,0.821827071607369,"CKM;CDK1"
"290","Cysteine-Type Endopeptidase Activity (GO:0004197)","2/106",0.502806796991775,0.596669520667249,0,0,1.19529914529915,0.821827071607369,"USP18;CTSB"
"291","CCR Chemokine Receptor Binding (GO:0048020)","1/44",0.505272166345387,0.596669520667249,0,0,1.44539299381807,0.986709164994215,"CCL2"
"292","Kinase Activator Activity (GO:0019209)","1/44",0.505272166345387,0.596669520667249,0,0,1.44539299381807,0.986709164994215,"RGCC"
"293","Phosphoric Diester Hydrolase Activity (GO:0008081)","1/44",0.505272166345387,0.596669520667249,0,0,1.44539299381807,0.986709164994215,"SMPD3"
"294","Protein Phosphorylated Amino Acid Binding (GO:0045309)","1/45",0.513130872884157,0.60388871434666,0,0,1.41247123130035,0.942435204159378,"ZAP70"
"295","rRNA Binding (GO:0019843)","1/46",0.520865131725754,0.610913001956308,0,0,1.38101265822785,0.900785026929084,"CAVIN1"
"296","Phosphatase Binding (GO:0019902)","2/112",0.532252680385101,0.62216022774745,0,0,1.12975468975469,0.712465039672698,"MVP;NEK2"
"297","DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)","4/243",0.53942186996046,0.628417397327674,0,0,1.03968879917655,0.641755526099,"IRX2;ASCL1;NR3C1;ATF3"
"298","Adenyl Ribonucleotide Binding (GO:0032559)","5/309",0.543889652017125,0.631496038919213,0,0,1.02158189946019,0.622152467071475,"ZAP70;RRM1;CDK6;ATP1A3;NLRP1"
"299","Protein Phosphatase Binding (GO:0019903)","2/115",0.54652400011021,0.632432454977032,0,0,1.09959263941565,0.664348644011473,"MVP;NEK2"
"300","Cholesterol Binding (GO:0015485)","1/50",0.550596521005629,0.635021320893158,0,0,1.268018599845,0.756693909656777,"TSPO"
"301","tRNA Binding (GO:0000049)","1/51",0.557737398990787,0.641120066613994,0,0,1.24259493670886,0.725510225752068,"IFIT5"
"302","Phosphoric Ester Hydrolase Activity (GO:0042578)","1/52",0.564765162520055,0.644913353900788,0,0,1.21816827997022,0.695994691885542,"SMPD3"
"303","Exopeptidase Activity (GO:0008238)","1/52",0.564765162520055,0.644913353900788,0,0,1.21816827997022,0.695994691885542,"CXCR4"
"304","Syntaxin Binding (GO:0019905)","1/53",0.571681597834106,0.648530599510166,0,0,1.19468111002921,0.668033527538353,"SYT1"
"305","Antiporter Activity (GO:0015297)","1/53",0.571681597834106,0.648530599510166,0,0,1.19468111002921,0.668033527538353,"SLC1A5"
"306","Protein Heterodimerization Activity (GO:0046982)","3/190",0.582253686458218,0.658365279459292,0,0,0.996082972853299,0.538730518469364,"TFAP2B;ATF3;NPAS3"
"307","Protein Serine/Threonine Phosphatase Activity (GO:0004722)","1/55",0.585187488394937,0.658379454998685,0,0,1.1503164556962,0.616366002868924,"DUSP1"
"308","Hydrolase Activity, Acting On Carbon-Nitrogen (But Not Peptide) Bonds, In Linear Amides (GO:0016811)","1/56",0.591780377180899,0.658379454998685,0,0,1.12934407364787,0.592476146202054,"HDAC9"
"309","Iron Ion Binding (GO:0005506)","1/56",0.591780377180899,0.658379454998685,0,0,1.12934407364787,0.592476146202054,"SCD"
"310","Amino Acid Transmembrane Transporter Activity (GO:0015171)","1/56",0.591780377180899,0.658379454998685,0,0,1.12934407364787,0.592476146202054,"SLC1A5"
"311","Protein Serine/Threonine Kinase Activator Activity (GO:0043539)","1/56",0.591780377180899,0.658379454998685,0,0,1.12934407364787,0.592476146202054,"CALM2"
"312","Sterol Binding (GO:0032934)","1/59",0.610938856044647,0.675350939908779,0,0,1.07076604103012,0.527628957681012,"TSPO"
"313","SH3 Domain Binding (GO:0017124)","1/59",0.610938856044647,0.675350939908779,0,0,1.07076604103012,0.527628957681012,"ADAM12"
"314","Secondary Active Transmembrane Transporter Activity (GO:0015291)","1/60",0.617123700100217,0.680015287371577,0,0,1.05256382750483,0.508057601326116,"SLC1A5"
"315","UDP-glycosyltransferase Activity (GO:0008194)","1/61",0.6232105294719,0.684542359356436,0,0,1.03496835443038,0.48940640559108,"HAS2"
"316","PDZ Domain Binding (GO:0030165)","1/62",0.629200892624199,0.688935154582193,0,0,1.01794978211247,0.471620907355369,"ARHGAP29"
"317","L-amino Acid Transmembrane Transporter Activity (GO:0015179)","1/63",0.635096313569117,0.693196607239478,0,0,1.00148019599837,0.454650594010679,"SLC1A5"
"318","G Protein-Coupled Receptor Binding (GO:0001664)","2/140",0.653411061496257,0.710944110936179,0,0,0.899240855762595,0.38267091278404,"WNT5A;FLNB"
"319","GDP Binding (GO:0019003)","1/67",0.657758224697752,0.712632096880703,0,0,0.940592635212888,0.394031049029574,"RAB31"
"320","Serine-Type Peptidase Activity (GO:0008236)","2/142",0.661034510872333,0.712632096880703,0,0,0.886303854875283,0.366884798625334,"MMP11;HTRA1"
"321","Methylation-Dependent Protein Binding (GO:0140034)","1/68",0.663200968773371,0.712632096880703,0,0,0.926506706971472,0.380495193547641,"PHF19"
"322","Calcium Ion Transmembrane Transporter Activity (GO:0015085)","1/68",0.663200968773371,0.712632096880703,0,0,0.926506706971472,0.380495193547641,"CLU"
"323","Cysteine-Type Peptidase Activity (GO:0008234)","2/144",0.668523128777542,0.71612694290102,0,0,0.873731276548178,0.351837854393692,"USP18;CTSB"
"324","Methylated Histone Binding (GO:0035064)","1/71",0.679016901253669,0.725122987141264,0,0,0.886663652802893,0.343235710809936,"PHF19"
"325","ATPase Binding (GO:0051117)","1/73",0.689147310934511,0.733676829487202,0,0,0.861946202531646,0.320902766737164,"NKD2"
"326","Cytokine Receptor Activity (GO:0004896)","1/76",0.703748412535301,0.746923161770596,0,0,0.827341772151899,0.290673588093082,"IL6ST"
"327","Phospholipase Activity (GO:0004620)","1/77",0.708461889088664,0.74962634135987,0,0,0.816414057295137,0.281384462599682,"SMPD3"
"328","Voltage-Gated Potassium Channel Activity (GO:0005249)","1/80",0.722158463181287,0.761789110550992,0,0,0.785290818779042,0.255620553193623,"KCNK6"
"329","Ubiquitin Protein Ligase Activity (GO:0061630)","4/311",0.72931315323786,0.766998027417324,0,0,0.806568773350262,0.254595105910876,"RNF213;DTX3L;FBXO2;MARVELD3"
"330","Phosphatase Activity (GO:0016791)","1/83",0.735213497130956,0.770860212143366,0,0,0.756444890398271,0.232678174116589,"PLPP4"
"331","Cadherin Binding (GO:0045296)","4/319",0.747278206446707,0.781142777735832,0,0,0.785759926973984,0.228905799452619,"TAGLN2;FLNB;ANK3;VCL"
